relative_path,path,file,suffix,role,size_mb,modified_utc,age_hours,parent,exists
Cripto_MinuteTimeSeries/hezusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/hezusd.csv,hezusd.csv,.csv,other,2.9428,2022-09-28T10:18:34+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/hezust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/hezust.csv,hezust.csv,.csv,other,2.7899,2022-09-28T10:18:34+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/gxtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gxtusd.csv,gxtusd.csv,.csv,other,0.7773,2022-09-28T10:18:34+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/hixusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/hixusd.csv,hixusd.csv,.csv,other,6.8762,2022-09-28T10:18:34+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/hixust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/hixust.csv,hixust.csv,.csv,other,8.9147,2022-09-28T10:18:34+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gxtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gxtust.csv,gxtust.csv,.csv,other,0.6771,2022-09-28T10:18:34+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/hezusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/hezusd.csv,hezusd.csv,.csv,other,2.9428,2022-09-28T10:18:34+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/hezust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/hezust.csv,hezust.csv,.csv,other,2.7899,2022-09-28T10:18:34+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/gtxust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gtxust.csv,gtxust.csv,.csv,other,35.8516,2022-09-28T10:18:32+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/gtxust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gtxust.csv,gtxust.csv,.csv,other,35.8516,2022-09-28T10:18:32+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/gstust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gstust.csv,gstust.csv,.csv,other,0.0042,2022-09-28T10:18:30+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gstusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gstusd.csv,gstusd.csv,.csv,other,0.0098,2022-09-28T10:18:30+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gtxusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gtxusd.csv,gtxusd.csv,.csv,other,31.6154,2022-09-28T10:18:30+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/gstust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gstust.csv,gstust.csv,.csv,other,0.0042,2022-09-28T10:18:30+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gstusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gstusd.csv,gstusd.csv,.csv,other,0.0098,2022-09-28T10:18:30+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gtxusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gtxusd.csv,gtxusd.csv,.csv,other,31.6154,2022-09-28T10:18:30+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/grtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/grtusd.csv,grtusd.csv,.csv,other,3.5486,2022-09-28T10:18:28+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gotusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gotusd.csv,gotusd.csv,.csv,other,5.872,2022-09-28T10:18:28+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/grtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/grtust.csv,grtust.csv,.csv,other,3.6258,2022-09-28T10:18:28+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/goteur.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/goteur.csv,goteur.csv,.csv,other,0.8681,2022-09-28T10:18:28+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/grtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/grtusd.csv,grtusd.csv,.csv,other,3.5486,2022-09-28T10:18:28+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gotusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gotusd.csv,gotusd.csv,.csv,other,5.872,2022-09-28T10:18:28+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/grtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/grtust.csv,grtust.csv,.csv,other,3.6258,2022-09-28T10:18:28+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/goteur.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/goteur.csv,goteur.csv,.csv,other,0.8681,2022-09-28T10:18:28+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/genusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/genusd.csv,genusd.csv,.csv,other,0.5891,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gmtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gmtusd.csv,gmtusd.csv,.csv,other,0.0121,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gbpeut.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gbpeut.csv,gbpeut.csv,.csv,other,5.0591,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gmtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gmtust.csv,gmtust.csv,.csv,other,0.0076,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gntusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gntusd.csv,gntusd.csv,.csv,other,19.7018,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gnteth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gnteth.csv,gnteth.csv,.csv,other,3.3084,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/germany30ixf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/germany30ixf0-ustf0.csv,germany30ixf0-ustf0.csv,.csv,other,0.0888,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gbpf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gbpf0-ustf0.csv,gbpf0-ustf0.csv,.csv,other,0.2716,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gnousd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gnousd.csv,gnousd.csv,.csv,other,7.2277,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gbpust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gbpust.csv,gbpust.csv,.csv,other,7.0438,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/gntbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/gntbtc.csv,gntbtc.csv,.csv,other,5.9215,2022-09-28T10:18:26+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/genusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/genusd.csv,genusd.csv,.csv,other,0.5891,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gmtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gmtusd.csv,gmtusd.csv,.csv,other,0.0121,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gbpeut.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gbpeut.csv,gbpeut.csv,.csv,other,5.0591,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gmtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gmtust.csv,gmtust.csv,.csv,other,0.0076,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gntusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gntusd.csv,gntusd.csv,.csv,other,19.7018,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gnteth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gnteth.csv,gnteth.csv,.csv,other,3.3084,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/germany30ixf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/germany30ixf0-ustf0.csv,germany30ixf0-ustf0.csv,.csv,other,0.0888,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gbpf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gbpf0-ustf0.csv,gbpf0-ustf0.csv,.csv,other,0.2716,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gnousd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gnousd.csv,gnousd.csv,.csv,other,7.2277,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gbpust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gbpust.csv,gbpust.csv,.csv,other,7.0438,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/gntbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/gntbtc.csv,gntbtc.csv,.csv,other,5.9215,2022-09-28T10:18:26+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/ftmust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ftmust.csv,ftmust.csv,.csv,other,13.8653,2022-09-28T10:18:24+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fttust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fttust.csv,fttust.csv,.csv,other,0.9791,2022-09-28T10:18:24+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/funusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/funusd.csv,funusd.csv,.csv,other,5.4436,2022-09-28T10:18:24+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fttusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fttusd.csv,fttusd.csv,.csv,other,1.9829,2022-09-28T10:18:24+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/ftmust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ftmust.csv,ftmust.csv,.csv,other,13.8653,2022-09-28T10:18:24+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/fttust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fttust.csv,fttust.csv,.csv,other,0.9791,2022-09-28T10:18:24+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/funusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/funusd.csv,funusd.csv,.csv,other,5.4436,2022-09-28T10:18:24+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/fttusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fttusd.csv,fttusd.csv,.csv,other,1.9829,2022-09-28T10:18:24+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/ftmusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ftmusd.csv,ftmusd.csv,.csv,other,14.956,2022-09-28T10:18:22+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/forth-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/forth-usd.csv,forth-usd.csv,.csv,other,0.0268,2022-09-28T10:18:22+00:00,31998.1,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/forth-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/forth-ust.csv,forth-ust.csv,.csv,other,0.0257,2022-09-28T10:18:22+00:00,31998.1,Cripto_MinuteTimeSeries,True
Finance Database/archive/ftmusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ftmusd.csv,ftmusd.csv,.csv,other,14.956,2022-09-28T10:18:22+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/forth-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/forth-usd.csv,forth-usd.csv,.csv,other,0.0268,2022-09-28T10:18:22+00:00,31998.1,Finance Database/archive,True
Finance Database/archive/forth-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/forth-ust.csv,forth-ust.csv,.csv,other,0.0257,2022-09-28T10:18:22+00:00,31998.1,Finance Database/archive,True
Cripto_MinuteTimeSeries/filusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/filusd.csv,filusd.csv,.csv,other,18.349,2022-09-28T10:18:20+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/filust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/filust.csv,filust.csv,.csv,other,15.7047,2022-09-28T10:18:20+00:00,31998.11,Cripto_MinuteTimeSeries,True
Finance Database/archive/filusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/filusd.csv,filusd.csv,.csv,other,18.349,2022-09-28T10:18:20+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/filust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/filust.csv,filust.csv,.csv,other,15.7047,2022-09-28T10:18:20+00:00,31998.11,Finance Database/archive,True
Cripto_MinuteTimeSeries/fetust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fetust.csv,fetust.csv,.csv,other,14.2074,2022-09-28T10:18:18+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fetusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fetusd.csv,fetusd.csv,.csv,other,15.7025,2022-09-28T10:18:18+00:00,31998.11,Cripto_MinuteTimeSeries,True
Finance Database/archive/fetust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fetust.csv,fetust.csv,.csv,other,14.2074,2022-09-28T10:18:18+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/fetusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fetusd.csv,fetusd.csv,.csv,other,15.7025,2022-09-28T10:18:18+00:00,31998.11,Finance Database/archive,True
Cripto_MinuteTimeSeries/exousd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/exousd.csv,exousd.csv,.csv,other,0.0,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/exrd-btc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/exrd-btc.csv,exrd-btc.csv,.csv,other,0.0796,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fbtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fbtust.csv,fbtust.csv,.csv,other,0.3492,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fclusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fclusd.csv,fclusd.csv,.csv,other,10.3864,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fbtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fbtusd.csv,fbtusd.csv,.csv,other,0.4742,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/exrd-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/exrd-usd.csv,exrd-usd.csv,.csv,other,0.0847,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/fclust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/fclust.csv,fclust.csv,.csv,other,10.1645,2022-09-28T10:18:16+00:00,31998.11,Cripto_MinuteTimeSeries,True
Finance Database/archive/exousd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/exousd.csv,exousd.csv,.csv,other,0.0,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/exrd-btc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/exrd-btc.csv,exrd-btc.csv,.csv,other,0.0796,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/fbtust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fbtust.csv,fbtust.csv,.csv,other,0.3492,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/fclusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fclusd.csv,fclusd.csv,.csv,other,10.3864,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/fbtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fbtusd.csv,fbtusd.csv,.csv,other,0.4742,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/exrd-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/exrd-usd.csv,exrd-usd.csv,.csv,other,0.0847,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/fclust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/fclust.csv,fclust.csv,.csv,other,10.1645,2022-09-28T10:18:16+00:00,31998.11,Finance Database/archive,True
Cripto_MinuteTimeSeries/eutust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/eutust.csv,eutust.csv,.csv,other,15.8919,2022-09-28T10:18:14+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/eutusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/eutusd.csv,eutusd.csv,.csv,other,15.8329,2022-09-28T10:18:14+00:00,31998.11,Cripto_MinuteTimeSeries,True
Finance Database/archive/eutust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/eutust.csv,eutust.csv,.csv,other,15.8919,2022-09-28T10:18:14+00:00,31998.11,Finance Database/archive,True
Finance Database/archive/eutusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/eutusd.csv,eutusd.csv,.csv,other,15.8329,2022-09-28T10:18:14+00:00,31998.11,Finance Database/archive,True
Cripto_MinuteTimeSeries/eusbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/eusbtc.csv,eusbtc.csv,.csv,other,0.0697,2022-09-28T10:18:12+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/eurust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/eurust.csv,eurust.csv,.csv,other,18.0585,2022-09-28T10:18:12+00:00,31998.11,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/eurf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/eurf0-ustf0.csv,eurf0-ustf0.csv,.csv,other,0.2923,2022-09-28T10:18:12+00:00,31998.11,Cripto_MinuteTimeSeries,True
